yyyymmdd,lat,long,station_id,acton_id,station_name,elevation,wteq_amt,wteq_med,wteq_amt_pct_med,prec_wytd_amt,prec_wytd_avg,prec_wytd_pctavg,BIG AND LITTLE LOST BASINS,BIG AND LITTLE WOOD BASINS,BITTERROOT,"CHELAN, ENTIAT, WENATCHEE",CLEARWATER AND SALMON,COLUMBIA ABOVE METHOW,"DESCHUTES, CROOKED, JOHN DAY",FLATHEAD RIVER BASIN,"GRAND RONDE, POWDER, BURNT, IMNAHA","HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",IDAHO PANHANDLE REGION,KOOTENAI RIVER IN MONTANA,"LEWIS, COWLITZ",LOWER CLARK FORK RIVER BASIN,"LOWER COLUMBIA, HOOD RIVER",OWYHEE MALHEUR,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",SNAKE ABOVE PALISADES,"UMATILLA, WALLA WALLA, WILLOW",UPPER CLARK FORK RIVER BASIN,"WEISER, PAYETTE, BOISE","WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",WILLAMETTE,"YAKIMA, AHTANUM"
2011-02-10,44.4166667,-111.38333329999999,546,11E10S,Island Park,6290,12.9,10.5,123.0,15.9,13.2,120.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.216666700000005,-110.66666670000001,577,10E09S,Lewis Lake Divide,7850,24.5,21.8,112.0,25.1,24.8,101.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.5833333,-111.11666670000001,609,11E31S,Madison Plateau,7750,19.0,15.1,126.0,20.7,18.4,112.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.5166667,-110.91666670000001,689,10F23S,Phillips Bench,8200,21.8,16.9,129.0,23.0,19.5,118.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.5666667,-111.21666670000002,695,11F02S,Pine Creek Pass,6720,14.0,10.2,137.0,19.5,15.3,127.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,42.5166667,-111.95,741,11G30S,Sedgwick Peak,7850,17.2,13.6,126.0,20.4,14.5,141.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.216666700000005,-111.68333329999999,749,11F11S,Sheep Mtn.,6650,11.4,9.8,116.0,14.9,11.6,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,42.5666667,-111.3,761,11G05S,Slug Creek Divide,7225,14.2,9.6,148.0,19.8,14.4,138.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,42.95,-111.36666670000001,770,11G01S,Somsen Ranch,6800,8.9,9.4,95.0,14.9,11.8,126.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.6166667,-111.15,858,11E30S,Whiskey Creek,6800,13.2,10.0,132.0,16.2,14.1,115.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.533333299999995,-111.41666670000001,860,11E36S,White Elephant,7710,21.0,17.4,121.0,24.4,20.3,120.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,42.75,-112.48333329999998,867,12G17S,Wildhorse Divide,6490,13.2,9.8,135.0,17.6,13.4,131.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.2666667,-115.35,382,15F09S,Camas Creek Divide,5710,9.2,9.7,95.0,16.4,12.9,127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.7666667,-114.41666670000001,895,14F19S,Chocolate Gulch,6310,7.5,9.0,83.0,9.7,11.7,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.6,-114.66666670000001,450,14F08S,Dollarhide Summit,8420,14.3,14.0,101.0,17.6,18.1,97.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8833333,-114.66666670000001,489,14F17S,Galena,7470,10.3,11.7,88.0,11.7,13.3,88.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8666667,-114.71666670000002,490,14F12S,Galena Summit,8780,12.4,12.6,98.0,13.5,14.0,96.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.6166667,-113.93333329999999,492,13F04S,Garfield R.S.,6560,6.0,7.1,85.0,9.0,9.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.716666700000005,-114.16666670000001,537,14F16S,Hyndman,7620,7.1,8.3,86.0,10.9,11.1,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8166667,-114.26666670000002,601,14F03S,Lost-Wood Divide,7900,11.7,13.4,87.0,12.1,14.7,82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.6333333,-113.96666670000002,805,13F09S,Swede Peak,7640,8.8,10.1,87.0,11.2,11.7,96.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8,-114.85,845,14F04S,Vienna Mine,8960,19.2,20.7,93.0,21.0,21.2,99.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.75,-113.93333329999999,320,13F03S,Bear Canyon,7900,8.2,9.2,89.0,12.5,11.2,112.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.0166667,-113.46666670000002,524,13E27S,Hilts Creek,8000,9.1,8.4,108.0,9.2,9.0,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8166667,-114.26666670000002,601,14F03S,Lost-Wood Divide,7900,11.7,13.4,87.0,12.1,14.7,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.4333333,-113.31666670000001,620,13E18S,Meadow Lake,9150,11.2,10.0,112.0,12.2,11.6,105.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.4166667,-113.4,636,13E06S,Moonshine,7440,7.8,6.4,122.0,9.9,8.8,112.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8666667,-114.21666670000002,792,14F02S,Stickney Mill,7430,5.4,5.4,100.0,7.3,7.2,101.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,41.8333333,-115.45,321,15H01S,Bear Creek,8040,15.8,13.1,121.0,22.2,15.0,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-10,41.7666667,-115.7,336,15H04S,Big Bend,6898,7.5,6.8,110.0,10.5,7.6,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-10,42.1666667,-114.2,359,14G01S,Bostetter R.S.,7500,10.7,10.8,99.0,17.2,12.2,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-10,42.3166667,-113.61666670000001,534,13G01S,Howell Canyon,7980,20.6,15.4,134.0,25.3,18.5,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-10,42.1833333,-114.28333329999998,610,14G02S,Magic Mountain,6880,12.4,13.5,92.0,16.7,15.6,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-10,41.8666667,-115.25,698,15H14S,Pole Creek R.S.,8360,16.4,13.2,124.0,11.2,8.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-10,41.7333333,-115.46666670000002,746,15H03S,Seventysix Creek,7350,7.1,8.0,89.0,13.1,10.2,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-10,42.0166667,-115.0,871,15G02S,Wilson Creek,7120,10.7,9.9,108.0,16.6,11.6,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-02-10,43.75,-115.23333329999998,306,15F04S,Atlanta Summit,7580,20.1,20.0,100.0,25.5,22.8,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,44.3,-115.23333329999998,312,15E11S,Banner Summit,7040,17.2,16.8,102.0,20.9,21.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,44.95,-116.15,319,16E11S,Bear Basin,5350,11.6,11.5,101.0,17.9,17.2,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,44.6,-116.98333329999998,324,16E10S,Bear Saddle,6180,16.4,17.3,95.0,20.5,17.8,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,44.6333333,-115.8,338,15E02S,Big Creek Summit,6560,22.5,22.5,100.0,26.1,24.9,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,45.05,-116.13333329999999,370,16D09S,Brundage Reservoir,6250,19.0,18.8,101.0,27.1,25.8,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,44.283333299999995,-115.65,423,15E08S,Cozy Cove,5400,9.8,10.5,93.0,18.5,17.6,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,44.55,-115.56666670000001,439,15E04S,Deadwood Summit,6860,27.8,26.2,106.0,28.1,31.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,43.6,-114.66666670000001,450,14F08S,Dollarhide Summit,8420,14.3,14.0,101.0,17.6,18.1,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,43.95,-115.26666670000002,496,15F14S,Graham Guard Sta.,5690,8.2,10.1,81.0,17.3,16.1,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,44.05,-115.45,550,15E09S,Jackson Peak,7070,17.7,18.9,94.0,25.5,23.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,43.9333333,-115.66666670000001,637,15F01S,Mores Creek Summit,6100,20.9,21.1,99.0,30.3,25.3,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,43.5,-115.56666670000001,704,15F06S,Prairie,4800,2.3,4.5,51.0,11.7,10.7,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,45.1833333,-115.96666670000002,740,15D01S,Secesh Summit,6540,20.5,20.7,99.0,20.0,23.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,44.7666667,-116.25,782,16E05S,Squaw Flat,6240,12.8,14.0,91.0,22.0,21.2,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,43.6333333,-115.43333329999999,830,15F05S,Trinity Mtn.,7770,26.3,25.7,102.0,31.1,27.7,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,43.8,-114.85,845,14F04S,Vienna Mine,8960,19.2,20.7,93.0,21.0,21.2,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,45.0666667,-116.45,855,16D08S,West Branch,5560,13.1,15.2,86.0,22.9,21.6,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-10,41.7666667,-115.7,336,15H04S,Big Bend,6898,7.5,6.8,110.0,10.5,7.6,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-02-10,44.25,-118.51666670000002,357,18E16S,Blue Mountain Spring,5870,11.8,11.9,99.0,21.3,17.9,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-02-10,41.8166667,-116.1,476,16H08S,Fawn Creek,7031,10.7,10.9,98.0,17.6,15.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-02-10,41.55,-116.0,548,16H02S,Jack Creek Upper,7377,9.7,10.7,91.0,16.8,13.5,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-02-10,44.216666700000005,-118.63333329999999,563,18E18S,Lake Creek R.S.,5240,8.1,10.1,80.0,17.0,13.8,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-02-10,41.783333299999995,-116.03333329999998,573,16H05S,Laurel Draw,6682,6.8,8.5,80.0,15.1,12.5,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-02-10,42.6,-116.56666670000001,654,16G07S,Mud Flat,5730,7.7,5.6,138.0,12.0,8.0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-02-10,42.7666667,-116.9,774,16G01S,South Mtn.,6500,11.9,12.8,93.0,21.8,16.4,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-02-10,41.2333333,-116.03333329999998,811,15H09S,Taylor Canyon,6325,4.6,4.4,105.0,9.3,6.0,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-02-10,45.216666700000005,-117.2,302,17D02S,Aneroid Lake #2,7400,9.5,16.0,59.0,19.4,20.9,93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.15,-118.21666670000002,331,18D09S,Beaver Reservoir,5150,7.9,7.1,111.0,17.0,13.9,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.8333333,-118.18333329999999,361,18E05S,Bourne,5850,10.6,12.0,88.0,19.6,17.1,115.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.1833333,-118.55,422,18D08S,County Line,4830,1.1,4.2,26.0,11.8,10.1,117.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.8666667,-118.11666670000001,464,18E03S,Eilertson Meadows,5510,7.0,8.5,82.0,15.7,14.5,108.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.7666667,-118.31666670000001,494,18E08S,Gold Center,5410,7.5,7.6,99.0,15.3,12.6,121.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.2666667,-117.68333329999999,647,17D06S,Moss Springs,5760,17.1,17.1,100.0,29.5,24.0,123.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.2666667,-117.16666670000001,653,17D18S,Mt. Howard,7910,9.2,10.3,89.0,16.6,18.9,88.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.0,-117.16666670000001,736,17D08S,Schneider Meadows,5400,18.3,22.0,83.0,27.7,26.7,104.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.0833333,-117.55,812,17D07S,Taylor Green,5740,15.2,15.2,100.0,23.9,19.2,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.0666667,-118.15,873,18D21S,Wolf Creek,5630,10.9,12.6,87.0,16.1,14.5,111.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.3,-115.23333329999998,312,15E11S,Banner Summit,7040,17.2,16.8,102.0,20.9,21.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.466666700000005,-112.98333329999998,318,12E08S,Beagle Springs,8850,7.9,5.5,144.0,8.1,6.8,119.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.95,-116.15,319,16E11S,Bear Basin,5350,11.6,11.5,101.0,17.9,17.2,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.6333333,-115.8,338,15E02S,Big Creek Summit,6560,22.5,22.5,100.0,26.1,24.9,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.05,-116.13333329999999,370,16D09S,Brundage Reservoir,6250,19.0,18.8,101.0,27.1,25.8,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.7666667,-115.3,411,15C16S,Cool Creek,6280,38.2,31.6,121.0,44.5,39.8,112.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.5666667,-115.28333329999998,425,15C09S,Crater Meadows,5960,41.7,31.0,135.0,44.9,35.2,128.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.1666667,-113.58333329999999,436,13D19S,Darkhorse Lake,8945,25.6,18.6,138.0,25.4,19.1,133.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.55,-115.56666670000001,439,15E04S,Deadwood Summit,6860,27.8,26.2,106.0,28.1,31.0,91.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.8333333,-116.11666670000001,466,16C20S,Elk Butte,5690,25.8,25.6,101.0,35.6,32.9,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8833333,-114.66666670000001,489,14F17S,Galena,7470,10.3,11.7,88.0,11.7,13.3,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8666667,-114.71666670000002,490,14F12S,Galena Summit,8780,12.4,12.6,98.0,13.5,14.0,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.4833333,-115.63333329999999,520,15C06S,Hemlock Butte,5810,37.9,31.2,121.0,39.4,35.7,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.9833333,-115.03333329999998,530,15C10S,Hoodoo Basin,6050,33.1,27.3,121.0,37.2,33.4,111.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.0,-113.45,576,13E23S,Lemhi Ridge,8100,9.2,6.8,135.0,9.4,8.6,109.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.6333333,-114.58333329999999,588,14C05S,Lolo Pass,5240,23.2,19.3,120.0,28.2,24.5,115.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,47.0833333,-115.96666670000002,600,15B14S,Lost Lake,6110,38.5,39.9,96.0,48.9,41.9,117.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.4333333,-113.31666670000001,620,13E18S,Meadow Lake,9150,11.2,10.0,112.0,12.2,11.6,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.466666700000005,-114.48333329999998,627,14E01S,Mill Creek Summit,8800,13.7,12.5,110.0,12.1,13.1,92.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.4166667,-113.4,636,13E06S,Moonshine,7440,7.8,6.4,122.0,9.9,8.8,112.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.6666667,-113.95,638,13D16S,Moose Creek,6200,15.6,11.9,131.0,18.4,14.5,127.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.85,-114.26666670000002,639,14E04S,Morgan Creek,7600,7.1,7.3,97.0,12.0,10.7,112.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.7,-115.23333329999998,650,15D06S,Mountain Meadows,6320,19.5,14.4,135.0,24.0,17.9,134.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.7333333,-114.48333329999998,662,14D02S,Nez Perce Camp,5650,11.3,9.2,123.0,19.7,14.4,137.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.7,-113.96666670000002,727,13D22S,Saddle Mtn.,7940,21.6,16.6,130.0,19.9,16.3,122.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.466666700000005,-114.63333329999999,735,14C04S,Savage Pass,6190,21.0,17.5,120.0,26.3,21.5,122.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.1833333,-115.96666670000002,740,15D01S,Secesh Summit,6540,20.5,20.7,99.0,20.0,23.0,87.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.5666667,-115.75,747,15C04S,Shanghi Summit,4600,19.2,18.2,105.0,36.1,28.7,126.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.95,-116.33333329999999,752,16C01S,Sherwin,3200,8.5,8.3,102.0,23.9,21.0,114.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.7666667,-116.25,782,16E05S,Squaw Flat,6240,12.8,14.0,91.0,22.0,21.2,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.15,-114.45,835,14C13S,Twelvemile Creek,5600,12.7,11.9,107.0,27.5,22.9,120.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,46.15,-114.5,836,14C12S,Twin Lakes,6400,32.2,26.0,124.0,37.7,31.9,118.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8,-114.85,845,14F04S,Vienna Mine,8960,19.2,20.7,93.0,21.0,21.2,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.0666667,-116.45,855,16D08S,West Branch,5560,13.1,15.2,86.0,22.9,21.6,106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.1833333,-119.25,304,19D02S,Arbuckle Mtn,5770,12.4,13.3,93.0,23.5,17.5,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-02-10,45.3666667,-118.46666670000002,362,18D20S,Bowman Springs,4530,6.8,6.7,101.0,17.6,12.5,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-02-10,45.55,-118.45,470,18D04S,Emigrant Springs,3800,5.8,5.3,109.0,19.8,16.7,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-02-10,45.7,-118.1,523,18D19S,High Ridge,4920,18.3,17.1,107.0,30.3,26.7,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-02-10,46.1166667,-117.85,824,17C05S,Touchet,5530,15.3,22.4,68.0,31.1,31.7,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-02-10,45.1833333,-119.25,304,19D02S,Arbuckle Mtn,5770,12.4,13.3,93.0,23.5,17.5,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.25,-118.51666670000002,357,18E16S,Blue Mountain Spring,5870,11.8,11.9,99.0,21.3,17.9,119.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.5833333,-122.06666670000001,388,22F03S,Cascade Summit,5100,24.6,20.9,118.0,41.1,37.8,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.2333333,-121.8,395,21F22S,Chemult Alternate,4850,7.0,8.1,86.0,18.1,15.7,115.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.45,-119.93333329999999,440,19E03S,Derr.,5850,10.6,10.7,99.0,17.1,14.8,116.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,44.4166667,-121.85,526,21E06S,Hogg Pass,4790,11.5,14.9,77.0,44.4,45.5,98.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,43.8,-121.95,545,21F21S,Irish Taylor,5540,20.6,24.4,84.0,42.0,38.6,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-10,45.2666667,-118.85,605,18D06S,Lucky Strike,4970,7.9,6.3,125.0,19.1,12.9,148.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
